,duration,protocol_type,service,flag,logged_in,count,srv_count,serror_rate,dst_host_srv_count,dst_host_srv_serror_rate,labels
358612,0.0,b'tcp',b'private',b'S0',0,137.0,4.0,1.0,7.0,1.0,True
358614,0.0,b'tcp',b'private',b'S0',0,101.0,8.0,1.0,19.0,1.0,True
358616,0.0,b'tcp',b'private',b'S0',0,137.0,13.0,1.0,8.0,1.0,True
358617,0.0,b'tcp',b'private',b'S0',0,127.0,3.0,1.0,17.0,1.0,True
358618,0.0,b'tcp',b'private',b'S0',0,119.0,15.0,1.0,7.0,1.0,True
358619,0.0,b'tcp',b'private',b'S0',0,112.0,14.0,1.0,21.0,1.0,True
358620,0.0,b'tcp',b'private',b'S0',0,136.0,8.0,1.0,1.0,1.0,True
358623,0.0,b'tcp',b'private',b'S0',0,142.0,14.0,1.0,13.0,1.0,True
358624,0.0,b'tcp',b'private',b'S0',0,150.0,16.0,1.0,6.0,1.0,True
358625,0.0,b'tcp',b'private',b'S0',0,109.0,8.0,1.0,15.0,1.0,True
358629,0.0,b'tcp',b'private',b'S0',0,150.0,20.0,1.0,10.0,1.0,True
358630,0.0,b'tcp',b'private',b'S0',0,128.0,5.0,1.0,3.0,1.0,True
358631,0.0,b'tcp',b'private',b'S0',0,101.0,7.0,1.0,8.0,1.0,True
358632,0.0,b'tcp',b'private',b'S0',0,103.0,5.0,1.0,12.0,1.0,True
358633,0.0,b'tcp',b'private',b'S0',0,134.0,20.0,1.0,1.0,1.0,True
358634,0.0,b'tcp',b'private',b'S0',0,125.0,11.0,1.0,10.0,1.0,True
358635,0.0,b'tcp',b'private',b'S0',0,116.0,2.0,1.0,19.0,1.0,True
358638,0.0,b'tcp',b'private',b'S0',0,133.0,9.0,1.0,12.0,1.0,True
358639,0.0,b'tcp',b'private',b'S0',0,124.0,20.0,1.0,2.0,1.0,True
358641,0.0,b'tcp',b'private',b'S0',0,100.0,16.0,1.0,18.0,1.0,True
358642,0.0,b'tcp',b'private',b'S0',0,109.0,15.0,1.0,8.0,1.0,True
358643,0.0,b'tcp',b'private',b'S0',0,143.0,5.0,1.0,8.0,1.0,True
358646,0.0,b'tcp',b'private',b'S0',0,131.0,17.0,1.0,19.0,1.0,True
358647,0.0,b'tcp',b'private',b'S0',0,103.0,9.0,1.0,20.0,1.0,True
358648,0.0,b'tcp',b'private',b'S0',0,116.0,2.0,1.0,3.0,1.0,True
358649,0.0,b'tcp',b'private',b'S0',0,125.0,11.0,1.0,12.0,1.0,True
358650,0.0,b'tcp',b'private',b'S0',0,135.0,5.0,1.0,1.0,1.0,True
358653,0.0,b'tcp',b'private',b'S0',0,121.0,14.0,1.0,2.0,1.0,True
358654,0.0,b'tcp',b'private',b'S0',0,109.0,2.0,1.0,10.0,1.0,True
358655,0.0,b'tcp',b'uucp',b'S0',0,132.0,14.0,1.0,7.0,1.0,True
358659,0.0,b'tcp',b'private',b'S0',0,112.0,7.0,1.0,6.0,1.0,True
358660,0.0,b'tcp',b'private',b'S0',0,121.0,16.0,1.0,15.0,1.0,True
358664,0.0,b'tcp',b'private',b'S0',0,106.0,11.0,1.0,7.0,1.0,True
358667,0.0,b'tcp',b'uucp',b'S0',0,121.0,3.0,1.0,15.0,1.0,True
358668,0.0,b'tcp',b'private',b'S0',0,140.0,5.0,1.0,7.0,1.0,True
358669,0.0,b'tcp',b'private',b'S0',0,142.0,7.0,1.0,15.0,1.0,True
358670,0.0,b'tcp',b'private',b'S0',0,137.0,12.0,1.0,7.0,1.0,True
358671,0.0,b'tcp',b'private',b'S0',0,128.0,3.0,1.0,16.0,1.0,True
358672,0.0,b'tcp',b'private',b'S0',0,119.0,14.0,1.0,8.0,1.0,True
358674,0.0,b'tcp',b'private',b'S0',0,147.0,2.0,1.0,3.0,1.0,True
358675,0.0,b'tcp',b'private',b'S0',0,114.0,16.0,1.0,8.0,1.0,True
358678,0.0,b'tcp',b'klogin',b'S0',0,143.0,15.0,1.0,8.0,1.0,True
358679,0.0,b'tcp',b'private',b'S0',0,103.0,3.0,1.0,14.0,1.0,True
358681,0.0,b'tcp',b'private',b'S0',0,129.0,8.0,1.0,5.0,1.0,True
358682,0.0,b'tcp',b'private',b'S0',0,138.0,17.0,1.0,14.0,1.0,True
358683,0.0,b'tcp',b'private',b'S0',0,150.0,20.0,1.0,5.0,1.0,True
358686,0.0,b'tcp',b'private',b'S0',0,145.0,10.0,1.0,3.0,1.0,True
358687,0.0,b'tcp',b'private',b'S0',0,102.0,7.0,1.0,14.0,1.0,True
358689,0.0,b'tcp',b'klogin',b'S0',0,138.0,10.0,1.0,16.0,1.0,True
358690,0.0,b'tcp',b'private',b'S0',0,137.0,2.0,1.0,7.0,1.0,True
358691,0.0,b'tcp',b'private',b'S0',0,149.0,14.0,1.0,15.0,1.0,True
358692,0.0,b'tcp',b'private',b'S0',0,118.0,13.0,1.0,5.0,1.0,True
358693,0.0,b'tcp',b'private',b'S0',0,127.0,2.0,1.0,3.0,1.0,True
358696,0.0,b'tcp',b'private',b'S0',0,106.0,1.0,1.0,20.0,1.0,True
358697,0.0,b'tcp',b'private',b'S0',0,102.0,7.0,1.0,9.0,1.0,True
358698,0.0,b'tcp',b'private',b'S0',0,115.0,20.0,1.0,18.0,1.0,True
358700,0.0,b'tcp',b'private',b'S0',0,107.0,19.0,1.0,5.0,1.0,True
358702,0.0,b'tcp',b'private',b'S0',0,149.0,4.0,1.0,1.0,1.0,True
358703,0.0,b'tcp',b'private',b'S0',0,109.0,4.0,1.0,3.0,1.0,True
358706,0.0,b'tcp',b'private',b'S0',0,132.0,7.0,1.0,8.0,1.0,True
358707,0.0,b'tcp',b'private',b'S0',0,141.0,16.0,1.0,17.0,1.0,True
358708,0.0,b'tcp',b'private',b'S0',0,115.0,11.0,1.0,6.0,1.0,True
358710,0.0,b'tcp',b'private',b'S0',0,137.0,14.0,1.0,13.0,1.0,True
358711,0.0,b'tcp',b'private',b'S0',0,115.0,7.0,1.0,11.0,1.0,True
358712,0.0,b'tcp',b'private',b'S0',0,110.0,6.0,1.0,13.0,1.0,True
358713,0.0,b'tcp',b'private',b'S0',0,131.0,5.0,1.0,1.0,1.0,True
358714,0.0,b'tcp',b'private',b'S0',0,147.0,1.0,1.0,4.0,1.0,True
358716,0.0,b'tcp',b'private',b'S0',0,129.0,3.0,1.0,19.0,1.0,True
358719,0.0,b'tcp',b'private',b'S0',0,144.0,8.0,1.0,4.0,1.0,True
358722,0.0,b'tcp',b'private',b'S0',0,122.0,6.0,1.0,8.0,1.0,True
358723,0.0,b'tcp',b'kshell',b'S0',0,105.0,7.0,1.0,1.0,1.0,True
358724,0.0,b'tcp',b'private',b'S0',0,121.0,15.0,1.0,1.0,1.0,True
358726,0.0,b'tcp',b'private',b'S0',0,117.0,11.0,1.0,13.0,1.0,True
358729,0.0,b'tcp',b'private',b'S0',0,146.0,20.0,1.0,16.0,1.0,True
358731,0.0,b'tcp',b'private',b'S0',0,138.0,2.0,1.0,12.0,1.0,True
358732,0.0,b'tcp',b'private',b'S0',0,129.0,13.0,1.0,9.0,1.0,True
358733,0.0,b'tcp',b'private',b'S0',0,120.0,4.0,1.0,18.0,1.0,True
358734,0.0,b'tcp',b'kshell',b'S0',0,116.0,18.0,1.0,11.0,1.0,True
358736,0.0,b'tcp',b'private',b'S0',0,116.0,13.0,1.0,3.0,1.0,True
358737,0.0,b'tcp',b'private',b'S0',0,107.0,4.0,1.0,11.0,1.0,True
358738,0.0,b'tcp',b'private',b'S0',0,132.0,20.0,1.0,15.0,1.0,True
358739,0.0,b'tcp',b'private',b'S0',0,148.0,19.0,1.0,10.0,1.0,True
358740,0.0,b'tcp',b'private',b'S0',0,139.0,11.0,1.0,16.0,1.0,True
358741,0.0,b'tcp',b'private',b'S0',0,102.0,6.0,1.0,7.0,1.0,True
358746,0.0,b'tcp',b'private',b'S0',0,150.0,4.0,1.0,1.0,1.0,True
358747,0.0,b'tcp',b'private',b'S0',0,144.0,18.0,1.0,3.0,1.0,True
358748,0.0,b'tcp',b'private',b'S0',0,135.0,9.0,1.0,12.0,1.0,True
358752,0.0,b'tcp',b'private',b'S0',0,106.0,10.0,1.0,6.0,1.0,True
358753,0.0,b'tcp',b'private',b'S0',0,115.0,19.0,1.0,15.0,1.0,True
358754,0.0,b'tcp',b'private',b'S0',0,127.0,11.0,1.0,8.0,1.0,True
358755,0.0,b'tcp',b'private',b'S0',0,135.0,19.0,1.0,16.0,1.0,True
358761,0.0,b'tcp',b'private',b'S0',0,134.0,8.0,1.0,11.0,1.0,True
358762,0.0,b'tcp',b'private',b'S0',0,141.0,15.0,1.0,17.0,1.0,True
358763,0.0,b'tcp',b'private',b'S0',0,149.0,14.0,1.0,1.0,1.0,True
358764,0.0,b'tcp',b'private',b'S0',0,127.0,3.0,1.0,10.0,1.0,True
358765,0.0,b'tcp',b'private',b'S0',0,135.0,18.0,1.0,10.0,1.0,True
358767,0.0,b'tcp',b'private',b'S0',0,145.0,7.0,1.0,8.0,1.0,True
358768,0.0,b'tcp',b'private',b'S0',0,147.0,4.0,1.0,1.0,1.0,True
358772,0.0,b'tcp',b'private',b'S0',0,116.0,13.0,1.0,9.0,1.0,True
358773,0.0,b'tcp',b'private',b'S0',0,104.0,1.0,1.0,16.0,1.0,True
358775,0.0,b'tcp',b'private',b'S0',0,113.0,17.0,1.0,16.0,1.0,True
358778,0.0,b'tcp',b'private',b'S0',0,140.0,4.0,1.0,7.0,1.0,True
358780,0.0,b'tcp',b'private',b'S0',0,131.0,3.0,1.0,2.0,1.0,True
358782,0.0,b'tcp',b'private',b'S0',0,134.0,8.0,1.0,14.0,1.0,True
358783,0.0,b'tcp',b'private',b'S0',0,125.0,19.0,1.0,8.0,1.0,True
358784,0.0,b'tcp',b'private',b'S0',0,116.0,10.0,1.0,17.0,1.0,True
358788,0.0,b'tcp',b'private',b'S0',0,111.0,15.0,1.0,10.0,1.0,True
358790,0.0,b'tcp',b'private',b'S0',0,116.0,12.0,1.0,1.0,1.0,True
358791,0.0,b'tcp',b'private',b'S0',0,105.0,15.0,1.0,12.0,1.0,True
358792,0.0,b'tcp',b'private',b'S0',0,139.0,14.0,1.0,10.0,1.0,True
358794,0.0,b'tcp',b'private',b'S0',0,111.0,8.0,1.0,9.0,1.0,True
358796,0.0,b'tcp',b'private',b'S0',0,114.0,7.0,1.0,6.0,1.0,True
358797,0.0,b'tcp',b'private',b'S0',0,105.0,9.0,1.0,7.0,1.0,True
358799,0.0,b'tcp',b'private',b'S0',0,134.0,7.0,1.0,6.0,1.0,True
358800,0.0,b'tcp',b'private',b'S0',0,122.0,15.0,1.0,18.0,1.0,True
358803,0.0,b'tcp',b'private',b'S0',0,129.0,3.0,1.0,18.0,1.0,True
358811,0.0,b'tcp',b'private',b'S0',0,141.0,5.0,1.0,7.0,1.0,True
358814,0.0,b'tcp',b'private',b'S0',0,118.0,11.0,1.0,12.0,1.0,True
358819,0.0,b'tcp',b'private',b'S0',0,138.0,20.0,1.0,17.0,1.0,True
358822,0.0,b'tcp',b'private',b'S0',0,131.0,13.0,1.0,19.0,1.0,True
358825,0.0,b'tcp',b'private',b'S0',0,104.0,4.0,1.0,8.0,1.0,True
358829,0.0,b'tcp',b'private',b'S0',0,108.0,11.0,1.0,8.0,1.0,True
358834,0.0,b'tcp',b'private',b'S0',0,110.0,3.0,1.0,1.0,1.0,True
358835,0.0,b'tcp',b'private',b'S0',0,146.0,19.0,1.0,1.0,1.0,True
358838,0.0,b'tcp',b'private',b'S0',0,120.0,13.0,1.0,12.0,1.0,True
358839,0.0,b'tcp',b'private',b'S0',0,112.0,5.0,1.0,20.0,1.0,True
358844,0.0,b'tcp',b'private',b'S0',0,145.0,8.0,1.0,9.0,1.0,True
358845,0.0,b'tcp',b'private',b'S0',0,141.0,20.0,1.0,1.0,1.0,True
358846,0.0,b'tcp',b'private',b'S0',0,101.0,1.0,1.0,9.0,1.0,True
358847,0.0,b'tcp',b'private',b'S0',0,120.0,7.0,1.0,2.0,1.0,True
358848,0.0,b'tcp',b'private',b'S0',0,133.0,12.0,1.0,9.0,1.0,True
358850,0.0,b'tcp',b'private',b'S0',0,115.0,14.0,1.0,20.0,1.0,True
358852,0.0,b'tcp',b'private',b'S0',0,117.0,3.0,1.0,10.0,1.0,True
358853,0.0,b'tcp',b'private',b'S0',0,108.0,9.0,1.0,7.0,1.0,True
358855,0.0,b'tcp',b'private',b'S0',0,138.0,14.0,1.0,16.0,1.0,True
358856,0.0,b'tcp',b'private',b'S0',0,148.0,1.0,1.0,2.0,1.0,True
358861,0.0,b'tcp',b'private',b'S0',0,106.0,19.0,1.0,20.0,1.0,True
358864,0.0,b'tcp',b'private',b'S0',0,122.0,4.0,1.0,6.0,1.0,True
358865,0.0,b'tcp',b'private',b'S0',0,132.0,14.0,1.0,15.0,1.0,True
358868,0.0,b'tcp',b'private',b'S0',0,116.0,8.0,1.0,6.0,1.0,True
358869,0.0,b'tcp',b'private',b'S0',0,126.0,13.0,1.0,11.0,1.0,True
358871,0.0,b'tcp',b'private',b'S0',0,144.0,16.0,1.0,15.0,1.0,True
358872,0.0,b'tcp',b'private',b'S0',0,112.0,4.0,1.0,19.0,1.0,True
358878,0.0,b'tcp',b'private',b'S0',0,120.0,1.0,1.0,2.0,1.0,True
358883,0.0,b'tcp',b'private',b'S0',0,127.0,18.0,1.0,19.0,1.0,True
358884,0.0,b'tcp',b'private',b'S0',0,149.0,11.0,1.0,6.0,1.0,True
358886,0.0,b'tcp',b'private',b'S0',0,126.0,8.0,1.0,13.0,1.0,True
358888,0.0,b'tcp',b'private',b'S0',0,124.0,6.0,1.0,20.0,1.0,True
358890,0.0,b'tcp',b'private',b'S0',0,122.0,14.0,1.0,11.0,1.0,True
358893,0.0,b'tcp',b'private',b'S0',0,110.0,2.0,1.0,19.0,1.0,True
358894,0.0,b'tcp',b'private',b'S0',0,101.0,13.0,1.0,19.0,1.0,True
358895,0.0,b'tcp',b'private',b'S0',0,101.0,3.0,1.0,10.0,1.0,True
358902,0.0,b'tcp',b'private',b'S0',0,102.0,14.0,1.0,2.0,1.0,True
358904,0.0,b'tcp',b'private',b'S0',0,144.0,16.0,1.0,14.0,1.0,True
358905,0.0,b'tcp',b'private',b'S0',0,123.0,13.0,1.0,20.0,1.0,True
358906,0.0,b'tcp',b'private',b'S0',0,123.0,11.0,1.0,3.0,1.0,True
358908,0.0,b'tcp',b'private',b'S0',0,134.0,6.0,1.0,3.0,1.0,True
358910,0.0,b'tcp',b'private',b'S0',0,103.0,1.0,1.0,8.0,1.0,True
358911,0.0,b'tcp',b'private',b'S0',0,101.0,12.0,1.0,15.0,1.0,True
358913,0.0,b'tcp',b'private',b'S0',0,112.0,4.0,1.0,6.0,1.0,True
358916,0.0,b'tcp',b'private',b'S0',0,139.0,10.0,1.0,20.0,1.0,True
358919,0.0,b'tcp',b'private',b'S0',0,133.0,14.0,1.0,13.0,1.0,True
358923,0.0,b'tcp',b'private',b'S0',0,134.0,5.0,1.0,13.0,1.0,True
358924,0.0,b'tcp',b'private',b'S0',0,123.0,15.0,1.0,13.0,1.0,True
358925,0.0,b'tcp',b'private',b'S0',0,115.0,6.0,1.0,13.0,1.0,True
358927,0.0,b'tcp',b'private',b'S0',0,119.0,10.0,1.0,20.0,1.0,True
358929,0.0,b'tcp',b'private',b'S0',0,118.0,19.0,1.0,18.0,1.0,True
358933,0.0,b'tcp',b'private',b'S0',0,133.0,17.0,1.0,13.0,1.0,True
358938,0.0,b'tcp',b'private',b'S0',0,101.0,1.0,1.0,20.0,1.0,True
358939,0.0,b'tcp',b'private',b'S0',0,137.0,18.0,1.0,5.0,1.0,True
358940,0.0,b'tcp',b'private',b'S0',0,127.0,8.0,1.0,14.0,1.0,True
358941,0.0,b'tcp',b'private',b'S0',0,118.0,19.0,1.0,4.0,1.0,True
358942,0.0,b'tcp',b'private',b'S0',0,109.0,10.0,1.0,13.0,1.0,True
358945,0.0,b'tcp',b'private',b'S0',0,137.0,8.0,1.0,12.0,1.0,True
358946,0.0,b'tcp',b'private',b'S0',0,112.0,14.0,1.0,2.0,1.0,True
358949,0.0,b'tcp',b'private',b'S0',0,141.0,12.0,1.0,20.0,1.0,True
358950,0.0,b'tcp',b'private',b'S0',0,140.0,1.0,1.0,7.0,1.0,True
358951,0.0,b'tcp',b'private',b'S0',0,131.0,12.0,1.0,11.0,1.0,True
358952,0.0,b'tcp',b'private',b'S0',0,120.0,1.0,1.0,20.0,1.0,True
358955,0.0,b'tcp',b'private',b'S0',0,104.0,15.0,1.0,14.0,1.0,True
358959,0.0,b'tcp',b'private',b'S0',0,149.0,20.0,1.0,14.0,1.0,True
358962,0.0,b'tcp',b'private',b'S0',0,140.0,2.0,1.0,10.0,1.0,True
358963,0.0,b'tcp',b'private',b'S0',0,121.0,13.0,1.0,9.0,1.0,True
358964,0.0,b'tcp',b'private',b'S0',0,111.0,4.0,1.0,18.0,1.0,True
358968,0.0,b'tcp',b'private',b'S0',0,120.0,2.0,1.0,19.0,1.0,True
358972,0.0,b'tcp',b'private',b'S0',0,116.0,16.0,1.0,9.0,1.0,True
358974,0.0,b'tcp',b'private',b'S0',0,134.0,14.0,1.0,12.0,1.0,True
358975,0.0,b'tcp',b'private',b'S0',0,143.0,3.0,1.0,4.0,1.0,True
358978,0.0,b'tcp',b'private',b'S0',0,116.0,6.0,1.0,5.0,1.0,True
358982,0.0,b'tcp',b'private',b'S0',0,111.0,11.0,1.0,1.0,1.0,True
358983,0.0,b'tcp',b'private',b'S0',0,114.0,14.0,1.0,10.0,1.0,True
358988,0.0,b'tcp',b'private',b'S0',0,136.0,15.0,1.0,2.0,1.0,True
358990,0.0,b'tcp',b'private',b'S0',0,139.0,1.0,1.0,2.0,1.0,True
358991,0.0,b'tcp',b'private',b'S0',0,120.0,8.0,1.0,11.0,1.0,True
358994,0.0,b'tcp',b'private',b'S0',0,124.0,9.0,1.0,10.0,1.0,True
358998,0.0,b'tcp',b'private',b'S0',0,139.0,4.0,1.0,7.0,1.0,True
358999,0.0,b'tcp',b'private',b'S0',0,144.0,14.0,1.0,3.0,1.0,True
359000,0.0,b'tcp',b'private',b'S0',0,135.0,5.0,1.0,12.0,1.0,True
359001,0.0,b'tcp',b'private',b'S0',0,125.0,15.0,1.0,7.0,1.0,True
359002,0.0,b'tcp',b'private',b'S0',0,143.0,15.0,1.0,4.0,1.0,True
359003,0.0,b'tcp',b'private',b'S0',0,105.0,15.0,1.0,16.0,1.0,True
359004,0.0,b'tcp',b'private',b'S0',0,128.0,8.0,1.0,2.0,1.0,True
359008,0.0,b'tcp',b'private',b'S0',0,111.0,11.0,1.0,10.0,1.0,True
359010,0.0,b'tcp',b'private',b'S0',0,104.0,13.0,1.0,12.0,1.0,True
359011,0.0,b'tcp',b'private',b'S0',0,142.0,11.0,1.0,9.0,1.0,True
359012,0.0,b'tcp',b'private',b'S0',0,133.0,2.0,1.0,18.0,1.0,True
359013,0.0,b'tcp',b'private',b'S0',0,124.0,13.0,1.0,10.0,1.0,True
359014,0.0,b'tcp',b'private',b'S0',0,128.0,20.0,1.0,4.0,1.0,True
359015,0.0,b'tcp',b'private',b'S0',0,138.0,14.0,1.0,2.0,1.0,True
359018,0.0,b'tcp',b'private',b'S0',0,116.0,16.0,1.0,19.0,1.0,True
359019,0.0,b'tcp',b'private',b'S0',0,129.0,6.0,1.0,12.0,1.0,True
359020,0.0,b'tcp',b'private',b'S0',0,133.0,10.0,1.0,18.0,1.0,True
359021,0.0,b'tcp',b'private',b'S0',0,134.0,15.0,1.0,5.0,1.0,True
359022,0.0,b'tcp',b'private',b'S0',0,125.0,6.0,1.0,14.0,1.0,True
359023,0.0,b'tcp',b'private',b'S0',0,117.0,17.0,1.0,4.0,1.0,True
359025,0.0,b'tcp',b'private',b'S0',0,129.0,1.0,1.0,15.0,1.0,True
359028,0.0,b'tcp',b'private',b'S0',0,121.0,20.0,1.0,17.0,1.0,True
359029,0.0,b'tcp',b'private',b'S0',0,130.0,9.0,1.0,8.0,1.0,True
359031,0.0,b'tcp',b'private',b'S0',0,148.0,7.0,1.0,8.0,1.0,True
359032,0.0,b'tcp',b'private',b'S0',0,109.0,18.0,1.0,15.0,1.0,True
359035,0.0,b'tcp',b'private',b'S0',0,124.0,13.0,1.0,8.0,1.0,True
359036,0.0,b'tcp',b'private',b'S0',0,109.0,1.0,1.0,17.0,1.0,True
359037,0.0,b'tcp',b'private',b'S0',0,112.0,11.0,1.0,1.0,1.0,True
359038,0.0,b'tcp',b'private',b'S0',0,155.0,5.0,1.0,3.0,1.0,True
359039,0.0,b'tcp',b'private',b'S0',0,143.0,2.0,1.0,8.0,1.0,True
359042,0.0,b'tcp',b'private',b'S0',0,116.0,15.0,1.0,10.0,1.0,True
359043,0.0,b'tcp',b'private',b'S0',0,113.0,12.0,1.0,18.0,1.0,True
359044,0.0,b'tcp',b'private',b'S0',0,183.0,18.0,1.0,9.0,1.0,True
359045,0.0,b'tcp',b'private',b'S0',0,137.0,2.0,1.0,6.0,1.0,True
359046,0.0,b'tcp',b'private',b'S0',0,139.0,2.0,1.0,3.0,1.0,True
359047,0.0,b'tcp',b'private',b'S0',0,97.0,9.0,1.0,11.0,1.0,True
359048,0.0,b'tcp',b'private',b'S0',0,135.0,12.0,1.0,15.0,1.0,True
359049,0.0,b'tcp',b'private',b'S0',0,174.0,9.0,1.0,8.0,1.0,True
359050,0.0,b'tcp',b'private',b'S0',0,189.0,16.0,1.0,16.0,1.0,True
359051,0.0,b'tcp',b'private',b'S0',0,158.0,18.0,1.0,12.0,1.0,True
359052,0.0,b'tcp',b'private',b'S0',0,170.0,12.0,1.0,17.0,1.0,True
359053,0.0,b'tcp',b'private',b'S0',0,110.0,2.0,1.0,18.0,1.0,True
359054,0.0,b'tcp',b'private',b'S0',0,144.0,16.0,1.0,19.0,1.0,True
359055,0.0,b'tcp',b'private',b'S0',0,182.0,13.0,1.0,4.0,1.0,True
359056,0.0,b'tcp',b'private',b'S0',0,251.0,17.0,1.0,7.0,1.0,True
359057,0.0,b'tcp',b'private',b'S0',0,164.0,4.0,1.0,14.0,1.0,True
359058,0.0,b'tcp',b'private',b'S0',0,102.0,4.0,1.0,6.0,1.0,True
359062,0.0,b'tcp',b'private',b'S0',0,224.0,18.0,1.0,7.0,1.0,True
359063,0.0,b'tcp',b'private',b'S0',0,195.0,16.0,1.0,11.0,1.0,True
359064,0.0,b'tcp',b'private',b'S0',0,208.0,9.0,1.0,16.0,1.0,True
359065,0.0,b'tcp',b'private',b'S0',0,222.0,16.0,1.0,20.0,1.0,True
359066,0.0,b'tcp',b'private',b'S0',0,206.0,16.0,1.0,13.0,1.0,True
359067,0.0,b'tcp',b'private',b'S0',0,232.0,18.0,1.0,14.0,1.0,True
359068,0.0,b'tcp',b'private',b'S0',0,219.0,5.0,1.0,6.0,1.0,True
359069,0.0,b'tcp',b'private',b'S0',0,137.0,19.0,1.0,3.0,1.0,True
359070,0.0,b'tcp',b'echo',b'S0',0,260.0,12.0,1.0,12.0,1.0,True
359072,0.0,b'tcp',b'private',b'S0',0,278.0,1.0,1.0,2.0,1.0,True
359075,0.0,b'tcp',b'private',b'S0',0,297.0,15.0,1.0,15.0,1.0,True
359077,0.0,b'tcp',b'systat',b'S0',0,296.0,3.0,1.0,3.0,1.0,True
359078,0.0,b'tcp',b'private',b'S0',0,272.0,1.0,1.0,8.0,1.0,True
359079,0.0,b'tcp',b'private',b'S0',0,285.0,14.0,1.0,7.0,1.0,True
359080,0.0,b'tcp',b'private',b'S0',0,126.0,8.0,1.0,10.0,1.0,True
359081,0.0,b'tcp',b'private',b'S0',0,244.0,7.0,1.0,14.0,1.0,True
359082,0.0,b'tcp',b'discard',b'S0',0,257.0,20.0,1.0,2.0,1.0,True
359083,0.0,b'tcp',b'private',b'S0',0,226.0,18.0,1.0,4.0,1.0,True
359084,0.0,b'tcp',b'discard',b'S0',0,239.0,11.0,1.0,11.0,1.0,True
359085,0.0,b'tcp',b'private',b'S0',0,210.0,9.0,1.0,13.0,1.0,True
359086,0.0,b'tcp',b'discard',b'S0',0,221.0,2.0,1.0,20.0,1.0,True
359087,0.0,b'tcp',b'private',b'S0',0,213.0,18.0,1.0,20.0,1.0,True
359089,0.0,b'tcp',b'daytime',b'S0',0,294.0,11.0,1.0,7.0,1.0,True
359090,0.0,b'tcp',b'private',b'S0',0,268.0,9.0,1.0,11.0,1.0,True
359092,0.0,b'tcp',b'private',b'S0',0,271.0,17.0,1.0,4.0,1.0,True
359096,0.0,b'tcp',b'private',b'S0',0,214.0,2.0,1.0,19.0,1.0,True
359097,0.0,b'tcp',b'systat',b'S0',0,227.0,15.0,1.0,16.0,1.0,True
359098,0.0,b'tcp',b'systat',b'S0',0,215.0,9.0,1.0,20.0,1.0,True
359099,0.0,b'tcp',b'netstat',b'S0',0,231.0,18.0,1.0,1.0,1.0,True
359100,0.0,b'tcp',b'private',b'S0',0,210.0,2.0,1.0,7.0,1.0,True
359101,0.0,b'tcp',b'private',b'S0',0,298.0,19.0,1.0,4.0,1.0,True
359102,0.0,b'tcp',b'netstat',b'S0',0,215.0,8.0,1.0,10.0,1.0,True
359104,0.0,b'tcp',b'private',b'S0',0,273.0,7.0,1.0,18.0,1.0,True
359105,0.0,b'tcp',b'private',b'S0',0,288.0,17.0,1.0,4.0,1.0,True
359107,0.0,b'tcp',b'private',b'S0',0,245.0,10.0,1.0,12.0,1.0,True
359108,0.0,b'tcp',b'private',b'S0',0,240.0,5.0,1.0,17.0,1.0,True
359109,0.0,b'tcp',b'private',b'S0',0,292.0,6.0,1.0,7.0,1.0,True
359111,0.0,b'tcp',b'private',b'S0',0,274.0,19.0,1.0,18.0,1.0,True
359112,0.0,b'tcp',b'private',b'S0',0,282.0,11.0,1.0,4.0,1.0,True
359114,0.0,b'tcp',b'private',b'S0',0,134.0,18.0,1.0,6.0,1.0,True
359115,0.0,b'tcp',b'private',b'S0',0,235.0,17.0,1.0,15.0,1.0,True
359120,0.0,b'tcp',b'private',b'S0',0,225.0,12.0,1.0,19.0,1.0,True
359121,0.0,b'tcp',b'private',b'S0',0,284.0,7.0,1.0,2.0,1.0,True
359122,0.0,b'tcp',b'ftp',b'S0',0,294.0,1.0,1.0,6.0,1.0,True
359123,0.0,b'tcp',b'ftp_data',b'S0',0,289.0,16.0,1.0,6.0,1.0,True
359126,0.0,b'tcp',b'ftp_data',b'S0',0,261.0,2.0,1.0,20.0,1.0,True
359127,0.0,b'tcp',b'private',b'S0',0,228.0,19.0,1.0,5.0,1.0,True
359128,0.0,b'tcp',b'private',b'S0',0,243.0,13.0,1.0,9.0,1.0,True
359129,0.0,b'tcp',b'private',b'S0',0,233.0,8.0,1.0,14.0,1.0,True
359130,0.0,b'tcp',b'private',b'S0',0,207.0,6.0,1.0,18.0,1.0,True
359132,0.0,b'tcp',b'private',b'S0',0,205.0,14.0,1.0,10.0,1.0,True
359133,0.0,b'tcp',b'private',b'S0',0,204.0,13.0,1.0,14.0,1.0,True
359134,0.0,b'tcp',b'ftp',b'S0',0,229.0,16.0,1.0,16.0,1.0,True
359135,0.0,b'tcp',b'ssh',b'S0',0,239.0,1.0,1.0,1.0,1.0,True
359137,0.0,b'tcp',b'ssh',b'S0',0,257.0,10.0,1.0,10.0,1.0,True
359138,0.0,b'tcp',b'ssh',b'S0',0,267.0,15.0,1.0,15.0,1.0,True
359139,0.0,b'tcp',b'private',b'S0',0,252.0,1.0,1.0,6.0,1.0,True
359140,0.0,b'tcp',b'private',b'S0',0,262.0,6.0,1.0,11.0,1.0,True
359141,0.0,b'tcp',b'telnet',b'S0',0,291.0,8.0,1.0,12.0,1.0,True
359142,0.0,b'tcp',b'telnet',b'S0',0,296.0,13.0,1.0,17.0,1.0,True
