,duration,protocol_type,service,flag,logged_in,count,srv_count,serror_rate,dst_host_srv_count,dst_host_srv_serror_rate,labels
109456,0.0,b'tcp',b'netbios_ns',b'S0',0,281.0,11.0,1.0,11.0,1.0,True
109458,0.0,b'tcp',b'netbios_ns',b'S0',0,300.0,20.0,1.0,20.0,1.0,True
109471,0.0,b'tcp',b'imap4',b'S0',0,218.0,9.0,1.0,13.0,1.0,True
109472,0.0,b'tcp',b'imap4',b'S0',0,227.0,14.0,1.0,18.0,1.0,True
109475,0.0,b'tcp',b'private',b'S0',0,254.0,11.0,1.0,24.0,1.0,True
109476,0.0,b'tcp',b'imap4',b'S0',0,263.0,18.0,1.0,21.0,1.0,True
109491,0.0,b'tcp',b'private',b'S0',0,122.0,7.0,1.0,10.0,1.0,True
109492,0.0,b'tcp',b'private',b'S0',0,209.0,5.0,1.0,20.0,1.0,True
109493,0.0,b'tcp',b'private',b'S0',0,218.0,10.0,1.0,25.0,1.0,True
109499,0.0,b'tcp',b'private',b'S0',0,272.0,8.0,1.0,22.0,1.0,True
109500,0.0,b'tcp',b'private',b'S0',0,281.0,13.0,1.0,28.0,1.0,True
109503,0.0,b'tcp',b'private',b'S0',0,133.0,18.0,1.0,38.0,1.0,True
109511,0.0,b'tcp',b'sql_net',b'S0',0,281.0,18.0,1.0,18.0,1.0,True
109515,0.0,b'tcp',b'private',b'S0',0,144.0,16.0,1.0,11.0,1.0,True
109529,0.0,b'tcp',b'sql_net',b'S0',0,104.0,4.0,1.0,18.0,1.0,True
109540,0.0,b'tcp',b'sql_net',b'S0',0,114.0,8.0,1.0,8.0,1.0,True
109551,0.0,b'tcp',b'sql_net',b'S0',0,124.0,18.0,1.0,18.0,1.0,True
109629,0.0,b'tcp',b'private',b'S0',0,144.0,14.0,1.0,7.0,1.0,True
109714,0.0,b'tcp',b'private',b'S0',0,144.0,14.0,1.0,6.0,1.0,True
109769,0.0,b'tcp',b'private',b'S0',0,144.0,15.0,1.0,9.0,1.0,True
109901,0.0,b'tcp',b'private',b'S0',0,114.0,19.0,1.0,4.0,1.0,True
109934,0.0,b'tcp',b'private',b'S0',0,144.0,14.0,1.0,9.0,1.0,True
110025,0.0,b'tcp',b'private',b'S0',0,287.0,13.0,1.0,13.0,1.0,True
110042,0.0,b'tcp',b'private',b'S0',0,143.0,14.0,1.0,8.0,1.0,True
110066,0.0,b'tcp',b'private',b'S0',0,259.0,13.0,1.0,13.0,1.0,True
110068,0.0,b'tcp',b'private',b'S0',0,177.0,3.0,1.0,3.0,1.0,True
110098,0.0,b'tcp',b'private',b'S0',0,144.0,16.0,1.0,9.0,1.0,True
110122,0.0,b'tcp',b'vmnet',b'S0',0,116.0,10.0,1.0,10.0,1.0,True
110157,0.0,b'tcp',b'private',b'S0',0,149.0,20.0,1.0,4.0,1.0,True
110196,0.0,b'tcp',b'private',b'S0',0,136.0,7.0,1.0,1.0,1.0,True
110228,0.0,b'tcp',b'bgp',b'S0',0,116.0,1.0,1.0,1.0,1.0,True
110239,0.0,b'tcp',b'bgp',b'S0',0,126.0,11.0,1.0,11.0,1.0,True
110252,0.0,b'tcp',b'private',b'S0',0,138.0,9.0,1.0,4.0,1.0,True
110263,0.0,b'tcp',b'private',b'S0',0,148.0,19.0,1.0,14.0,1.0,True
110307,0.0,b'tcp',b'private',b'S0',0,138.0,9.0,1.0,3.0,1.0,True
110313,0.0,b'tcp',b'ldap',b'S0',0,135.0,6.0,1.0,6.0,1.0,True
110314,0.0,b'tcp',b'ldap',b'S0',0,144.0,15.0,1.0,15.0,1.0,True
110318,0.0,b'tcp',b'private',b'S0',0,148.0,19.0,1.0,13.0,1.0,True
110362,0.0,b'tcp',b'private',b'S0',0,138.0,13.0,1.0,12.0,1.0,True
110373,0.0,b'tcp',b'private',b'S0',0,148.0,19.0,1.0,3.0,1.0,True
110403,0.0,b'tcp',b'nnsp',b'S0',0,103.0,3.0,1.0,3.0,1.0,True
110407,0.0,b'tcp',b'nnsp',b'S0',0,140.0,10.0,1.0,10.0,1.0,True
110408,0.0,b'tcp',b'nnsp',b'S0',0,149.0,19.0,1.0,19.0,1.0,True
110425,0.0,b'tcp',b'http_443',b'S0',0,103.0,3.0,1.0,3.0,1.0,True
110426,0.0,b'tcp',b'http_443',b'S0',0,112.0,9.0,1.0,9.0,1.0,True
110427,0.0,b'tcp',b'http_443',b'S0',0,121.0,18.0,1.0,18.0,1.0,True
110482,0.0,b'tcp',b'private',b'S0',0,143.0,13.0,1.0,7.0,1.0,True
110486,0.0,b'tcp',b'private',b'S0',0,111.0,10.0,0.99,10.0,1.0,True
110487,0.0,b'tcp',b'private',b'S0',0,120.0,7.0,0.99,7.0,1.0,True
110488,0.0,b'tcp',b'private',b'S0',0,129.0,16.0,0.99,16.0,1.0,True
110490,0.0,b'tcp',b'private',b'S0',0,148.0,18.0,0.99,18.0,1.0,True
110491,0.0,b'tcp',b'private',b'S0',0,107.0,6.0,0.99,6.0,1.0,True
110492,0.0,b'tcp',b'private',b'S0',0,116.0,15.0,0.99,15.0,1.0,True
110493,0.0,b'tcp',b'private',b'S0',0,125.0,9.0,0.99,9.0,1.0,True
110494,0.0,b'tcp',b'private',b'S0',0,134.0,18.0,0.99,18.0,1.0,True
110495,0.0,b'tcp',b'private',b'S0',0,143.0,20.0,0.99,20.0,1.0,True
110496,0.0,b'tcp',b'private',b'S0',0,101.0,5.0,0.99,5.0,1.0,True
110497,0.0,b'tcp',b'private',b'S0',0,110.0,10.0,0.99,10.0,1.0,True
110498,0.0,b'tcp',b'private',b'S0',0,119.0,19.0,0.99,19.0,1.0,True
110499,0.0,b'tcp',b'private',b'S0',0,128.0,9.0,0.99,9.0,1.0,True
110500,0.0,b'tcp',b'private',b'S0',0,137.0,18.0,0.99,18.0,1.0,True
110536,0.0,b'tcp',b'private',b'S0',0,146.0,17.0,1.0,11.0,1.0,True
110580,0.0,b'tcp',b'login',b'S0',0,119.0,1.0,1.0,1.0,1.0,True
110581,0.0,b'tcp',b'login',b'S0',0,128.0,10.0,1.0,10.0,1.0,True
110584,0.0,b'tcp',b'printer',b'S0',0,103.0,3.0,1.0,3.0,1.0,True
110585,0.0,b'tcp',b'printer',b'S0',0,112.0,12.0,1.0,12.0,1.0,True
110587,0.0,b'tcp',b'shell',b'S0',0,130.0,5.0,1.0,5.0,1.0,True
110588,0.0,b'tcp',b'shell',b'S0',0,139.0,14.0,1.0,14.0,1.0,True
110589,0.0,b'tcp',b'private',b'S0',0,147.0,17.0,1.0,12.0,1.0,True
110595,0.0,b'tcp',b'efs',b'S0',0,102.0,2.0,1.0,2.0,1.0,True
110599,0.0,b'tcp',b'efs',b'S0',0,138.0,8.0,1.0,8.0,1.0,True
110600,0.0,b'tcp',b'efs',b'S0',0,147.0,17.0,1.0,17.0,1.0,True
110617,0.0,b'tcp',b'courier',b'S0',0,102.0,2.0,1.0,2.0,1.0,True
110618,0.0,b'tcp',b'courier',b'S0',0,111.0,6.0,1.0,6.0,1.0,True
110619,0.0,b'tcp',b'courier',b'S0',0,120.0,15.0,1.0,15.0,1.0,True
110640,0.0,b'tcp',b'uucp',b'S0',0,111.0,5.0,1.0,5.0,1.0,True
110641,0.0,b'tcp',b'uucp',b'S0',0,120.0,14.0,1.0,14.0,1.0,True
110646,0.0,b'tcp',b'klogin',b'S0',0,115.0,8.0,1.0,8.0,1.0,True
110650,0.0,b'tcp',b'klogin',b'S0',0,150.0,16.0,1.0,16.0,1.0,True
110652,0.0,b'tcp',b'kshell',b'S0',0,118.0,3.0,1.0,3.0,1.0,True
110653,0.0,b'tcp',b'kshell',b'S0',0,127.0,11.0,1.0,11.0,1.0,True
110694,0.0,b'tcp',b'private',b'S0',0,149.0,19.0,1.0,13.0,1.0,True
110785,0.0,b'tcp',b'private',b'S0',0,134.0,20.0,1.0,20.0,1.0,True
110787,0.0,b'tcp',b'private',b'S0',0,123.0,19.0,1.0,3.0,1.0,True
110894,0.0,b'tcp',b'Z39_50',b'S0',0,117.0,11.0,1.0,11.0,1.0,True
111076,0.0,b'tcp',b'private',b'S0',0,139.0,10.0,1.0,4.0,1.0,True
111111,0.0,b'tcp',b'private',b'S0',0,151.0,6.0,1.0,6.0,1.0,True
111112,0.0,b'tcp',b'private',b'S0',0,160.0,2.0,1.0,2.0,1.0,True
111118,0.0,b'tcp',b'private',b'S0',0,165.0,12.0,1.0,12.0,1.0,True
111119,0.0,b'tcp',b'private',b'S0',0,174.0,7.0,1.0,7.0,1.0,True
111120,0.0,b'tcp',b'private',b'S0',0,183.0,11.0,1.0,11.0,1.0,True
111129,0.0,b'tcp',b'echo',b'S0',0,215.0,4.0,1.0,4.0,1.0,True
111130,0.0,b'tcp',b'echo',b'S0',0,224.0,9.0,1.0,9.0,1.0,True
111138,0.0,b'tcp',b'discard',b'S0',0,206.0,4.0,1.0,4.0,1.0,True
111141,0.0,b'tcp',b'discard',b'S0',0,233.0,17.0,1.0,17.0,1.0,True
111157,0.0,b'tcp',b'systat',b'S0',0,278.0,9.0,1.0,9.0,1.0,True
111167,0.0,b'tcp',b'daytime',b'S0',0,269.0,5.0,1.0,5.0,1.0,True
111168,0.0,b'tcp',b'daytime',b'S0',0,278.0,10.0,1.0,10.0,1.0,True
111178,0.0,b'tcp',b'netstat',b'S0',0,269.0,16.0,1.0,16.0,1.0,True
111192,0.0,b'tcp',b'private',b'S0',0,145.0,15.0,1.0,9.0,1.0,True
111195,0.0,b'tcp',b'ssh',b'S0',0,224.0,4.0,1.0,4.0,1.0,True
111196,0.0,b'tcp',b'ssh',b'S0',0,233.0,8.0,1.0,8.0,1.0,True
111199,0.0,b'tcp',b'ftp_data',b'S0',0,261.0,13.0,1.0,13.0,1.0,True
111209,0.0,b'tcp',b'smtp',b'S0',0,252.0,8.0,1.0,8.0,1.0,True
111211,0.0,b'tcp',b'telnet',b'S0',0,270.0,7.0,1.0,7.0,1.0,True
111212,0.0,b'tcp',b'telnet',b'S0',0,279.0,11.0,1.0,11.0,1.0,True
111213,0.0,b'tcp',b'telnet',b'S0',0,288.0,16.0,1.0,16.0,1.0,True
111215,0.0,b'tcp',b'private',b'S0',0,115.0,20.0,1.0,4.0,1.0,True
111248,0.0,b'tcp',b'private',b'S0',0,145.0,15.0,1.0,10.0,1.0,True
111261,0.0,b'tcp',b'time',b'S0',0,225.0,5.0,1.0,5.0,1.0,True
111264,0.0,b'tcp',b'time',b'S0',0,252.0,18.0,1.0,18.0,1.0,True
111286,0.0,b'tcp',b'name',b'S0',0,252.0,17.0,1.0,17.0,1.0,True
111291,0.0,b'tcp',b'name',b'S0',0,297.0,20.0,1.0,20.0,1.0,True
111300,0.0,b'tcp',b'whois',b'S0',0,279.0,11.0,1.0,11.0,1.0,True
111301,0.0,b'tcp',b'whois',b'S0',0,288.0,16.0,1.0,16.0,1.0,True
111306,0.0,b'tcp',b'private',b'S0',0,148.0,16.0,1.0,1.0,1.0,True
111344,0.0,b'tcp',b'domain',b'S0',0,279.0,10.0,1.0,10.0,1.0,True
111345,0.0,b'tcp',b'domain',b'S0',0,288.0,15.0,1.0,15.0,1.0,True
111351,0.0,b'tcp',b'mtp',b'S0',0,243.0,13.0,1.0,13.0,1.0,True
111357,0.0,b'tcp',b'mtp',b'S0',0,297.0,20.0,1.0,20.0,1.0,True
111406,0.0,b'tcp',b'gopher',b'S0',0,242.0,3.0,1.0,3.0,1.0,True
111407,0.0,b'tcp',b'gopher',b'S0',0,251.0,8.0,1.0,8.0,1.0,True
111409,0.0,b'tcp',b'private',b'S0',0,142.0,13.0,1.0,7.0,1.0,True
111413,0.0,b'tcp',b'remote_job',b'S0',0,206.0,3.0,1.0,3.0,1.0,True
111414,0.0,b'tcp',b'remote_job',b'S0',0,215.0,8.0,1.0,8.0,1.0,True
111419,0.0,b'tcp',b'remote_job',b'S0',0,260.0,10.0,1.0,10.0,1.0,True
111422,0.0,b'tcp',b'gopher',b'S0',0,288.0,15.0,1.0,15.0,1.0,True
111439,0.0,b'tcp',b'rje',b'S0',0,242.0,13.0,1.0,13.0,1.0,True
111440,0.0,b'tcp',b'rje',b'S0',0,251.0,18.0,1.0,18.0,1.0,True
111446,0.0,b'tcp',b'finger',b'S0',0,206.0,3.0,1.0,3.0,1.0,True
111447,0.0,b'tcp',b'finger',b'S0',0,215.0,8.0,1.0,8.0,1.0,True
111450,0.0,b'tcp',b'http',b'S0',0,242.0,3.0,1.0,3.0,1.0,True
111451,0.0,b'tcp',b'http',b'S0',0,251.0,8.0,1.0,8.0,1.0,True
111452,0.0,b'tcp',b'finger',b'S0',0,260.0,18.0,1.0,18.0,1.0,True
111466,0.0,b'tcp',b'http',b'S0',0,288.0,15.0,1.0,15.0,1.0,True
111468,0.0,b'tcp',b'ctf',b'S0',0,206.0,3.0,1.0,3.0,1.0,True
111469,0.0,b'tcp',b'ctf',b'S0',0,215.0,8.0,1.0,8.0,1.0,True
111474,0.0,b'tcp',b'ctf',b'S0',0,260.0,19.0,1.0,19.0,1.0,True
111483,0.0,b'tcp',b'link',b'S0',0,242.0,13.0,1.0,13.0,1.0,True
111484,0.0,b'tcp',b'link',b'S0',0,251.0,18.0,1.0,18.0,1.0,True
111489,0.0,b'tcp',b'private',b'S0',0,297.0,18.0,1.0,18.0,1.0,True
111516,0.0,b'tcp',b'supdup',b'S0',0,243.0,4.0,1.0,4.0,1.0,True
111540,0.0,b'tcp',b'private',b'S0',0,264.0,4.0,1.0,4.0,1.0,True
111544,0.0,b'tcp',b'private',b'S0',0,300.0,19.0,1.0,19.0,1.0,True
111546,0.0,b'tcp',b'iso_tsap',b'S0',0,219.0,2.0,1.0,2.0,1.0,True
111547,0.0,b'tcp',b'hostnames',b'S0',0,228.0,9.0,1.0,9.0,1.0,True
111549,0.0,b'tcp',b'iso_tsap',b'S0',0,246.0,15.0,1.0,15.0,1.0,True
111550,0.0,b'tcp',b'iso_tsap',b'S0',0,255.0,20.0,1.0,20.0,1.0,True
111552,0.0,b'tcp',b'hostnames',b'S0',0,273.0,16.0,1.0,16.0,1.0,True
111555,0.0,b'tcp',b'hostnames',b'S0',0,300.0,20.0,1.0,20.0,1.0,True
111560,0.0,b'tcp',b'csnet_ns',b'S0',0,246.0,5.0,1.0,5.0,1.0,True
111561,0.0,b'tcp',b'csnet_ns',b'S0',0,255.0,10.0,1.0,10.0,1.0,True
111576,0.0,b'tcp',b'csnet_ns',b'S0',0,291.0,16.0,1.0,16.0,1.0,True
111577,0.0,b'tcp',b'csnet_ns',b'S0',0,300.0,20.0,1.0,20.0,1.0,True
111578,0.0,b'tcp',b'private',b'S0',0,142.0,17.0,1.0,1.0,1.0,True
111579,0.0,b'tcp',b'pop_2',b'S0',0,219.0,10.0,1.0,10.0,1.0,True
111582,0.0,b'tcp',b'pop_3',b'S0',0,246.0,5.0,1.0,5.0,1.0,True
111594,0.0,b'tcp',b'sunrpc',b'S0',0,259.0,9.0,1.0,9.0,1.0,True
111595,0.0,b'tcp',b'sunrpc',b'S0',0,268.0,14.0,1.0,14.0,1.0,True
111598,0.0,b'tcp',b'pop_3',b'S0',0,295.0,18.0,1.0,18.0,1.0,True
111608,0.0,b'tcp',b'auth',b'S0',0,286.0,14.0,1.0,14.0,1.0,True
111612,0.0,b'tcp',b'uucp_path',b'S0',0,222.0,3.0,1.0,3.0,1.0,True
111613,0.0,b'tcp',b'uucp_path',b'S0',0,231.0,7.0,1.0,7.0,1.0,True
111623,0.0,b'tcp',b'nntp',b'S0',0,222.0,11.0,1.0,11.0,1.0,True
111624,0.0,b'tcp',b'nntp',b'S0',0,231.0,16.0,1.0,16.0,1.0,True
111626,0.0,b'tcp',b'private',b'S0',0,132.0,7.0,1.0,4.0,1.0,True
111637,0.0,b'tcp',b'private',b'S0',0,142.0,17.0,1.0,14.0,1.0,True
111683,0.0,b'tcp',b'private',b'S0',0,113.0,17.0,1.0,6.0,1.0,True
111699,0.0,b'tcp',b'netbios_ns',b'S0',0,234.0,9.0,1.0,9.0,1.0,True
111700,0.0,b'tcp',b'netbios_ns',b'S0',0,243.0,14.0,1.0,14.0,1.0,True
111707,0.0,b'tcp',b'netbios_ssn',b'S0',0,207.0,4.0,1.0,4.0,1.0,True
111710,0.0,b'tcp',b'netbios_ssn',b'S0',0,234.0,18.0,1.0,18.0,1.0,True
111713,0.0,b'tcp',b'netbios_dgm',b'S0',0,261.0,2.0,1.0,2.0,1.0,True
111714,0.0,b'tcp',b'netbios_dgm',b'S0',0,270.0,7.0,1.0,7.0,1.0,True
111717,0.0,b'tcp',b'private',b'S0',0,144.0,19.0,1.0,9.0,1.0,True
111737,0.0,b'tcp',b'imap4',b'S0',0,279.0,11.0,1.0,11.0,1.0,True
111738,0.0,b'tcp',b'imap4',b'S0',0,288.0,16.0,1.0,16.0,1.0,True
111755,0.0,b'tcp',b'sql_net',b'S0',0,243.0,3.0,1.0,3.0,1.0,True
111756,0.0,b'tcp',b'sql_net',b'S0',0,252.0,8.0,1.0,8.0,1.0,True
111761,0.0,b'tcp',b'private',b'S0',0,138.0,9.0,1.0,7.0,1.0,True
111762,0.0,b'tcp',b'private',b'S0',0,139.0,10.0,1.0,8.0,1.0,True
111771,0.0,b'tcp',b'sql_net',b'S0',0,288.0,15.0,1.0,15.0,1.0,True
111773,0.0,b'tcp',b'private',b'S0',0,149.0,19.0,1.0,17.0,1.0,True
111829,0.0,b'tcp',b'private',b'S0',0,150.0,20.0,1.0,1.0,1.0,True
111865,0.0,b'tcp',b'vmnet',b'S0',0,247.0,3.0,1.0,3.0,1.0,True
111866,0.0,b'tcp',b'vmnet',b'S0',0,256.0,8.0,1.0,8.0,1.0,True
111874,0.0,b'tcp',b'private',b'S0',0,141.0,12.0,1.0,10.0,1.0,True
111880,0.0,b'tcp',b'vmnet',b'S0',0,283.0,13.0,1.0,13.0,1.0,True
111883,0.0,b'tcp',b'bgp',b'S0',0,210.0,5.0,1.0,5.0,1.0,True
111884,0.0,b'tcp',b'bgp',b'S0',0,219.0,10.0,1.0,10.0,1.0,True
111903,0.0,b'tcp',b'private',b'S0',0,118.0,18.0,1.0,7.0,1.0,True
111904,0.0,b'tcp',b'private',b'S0',0,119.0,19.0,1.0,8.0,1.0,True
111930,0.0,b'tcp',b'private',b'S0',0,143.0,14.0,1.0,4.0,1.0,True
111970,0.0,b'tcp',b'private',b'S0',0,300.0,7.0,1.0,7.0,1.0,True
111976,0.0,b'tcp',b'private',b'S0',0,135.0,6.0,1.0,4.0,1.0,True
111987,0.0,b'tcp',b'private',b'S0',0,145.0,16.0,1.0,14.0,1.0,True
111988,0.0,b'tcp',b'private',b'S0',0,146.0,17.0,1.0,15.0,1.0,True
111999,0.0,b'tcp',b'private',b'S0',0,263.0,3.0,1.0,3.0,1.0,True
112020,0.0,b'tcp',b'Z39_50',b'S0',0,254.0,7.0,1.0,7.0,1.0,True
112044,0.0,b'tcp',b'private',b'S0',0,147.0,19.0,1.0,7.0,1.0,True
112066,0.0,b'tcp',b'private',b'S0',0,273.0,9.0,1.0,9.0,1.0,True
112086,0.0,b'tcp',b'private',b'S0',0,136.0,7.0,1.0,5.0,1.0,True
112153,0.0,b'tcp',b'private',b'S0',0,147.0,18.0,1.0,6.0,1.0,True
112209,0.0,b'tcp',b'private',b'S0',0,148.0,19.0,1.0,17.0,1.0,True
112243,0.0,b'tcp',b'private',b'S0',0,129.0,20.0,1.0,15.0,1.0,True
112258,0.0,b'tcp',b'private',b'S0',0,143.0,14.0,1.0,2.0,1.0,True
112278,0.0,b'tcp',b'private',b'S0',0,206.0,3.0,1.0,11.0,1.0,True
112279,0.0,b'tcp',b'private',b'S0',0,215.0,4.0,1.0,8.0,1.0,True
112284,0.0,b'tcp',b'private',b'S0',0,261.0,6.0,1.0,12.0,1.0,True
112286,0.0,b'tcp',b'private',b'S0',0,279.0,15.0,1.0,19.0,1.0,True
112287,0.0,b'tcp',b'private',b'S0',0,288.0,20.0,1.0,23.0,1.0,True
112293,0.0,b'tcp',b'private',b'S0',0,125.0,13.0,1.0,19.0,1.0,True
112300,0.0,b'tcp',b'other',b'S0',0,206.0,3.0,1.0,3.0,1.0,True
112301,0.0,b'tcp',b'private',b'S0',0,215.0,6.0,1.0,10.0,1.0,True
112304,0.0,b'tcp',b'private',b'S0',0,135.0,6.0,1.0,24.0,1.0,True
112305,0.0,b'tcp',b'other',b'S0',0,252.0,19.0,1.0,19.0,1.0,True
112317,0.0,b'tcp',b'private',b'S0',0,159.0,17.0,1.0,17.0,1.0,True
112318,0.0,b'tcp',b'private',b'S0',0,149.0,20.0,1.0,24.0,1.0,True
112319,0.0,b'tcp',b'private',b'S0',0,178.0,16.0,1.0,16.0,1.0,True
112321,0.0,b'tcp',b'private',b'S0',0,102.0,2.0,1.0,22.0,1.0,True
112333,0.0,b'tcp',b'private',b'S0',0,113.0,13.0,1.0,1.0,1.0,True
112368,0.0,b'tcp',b'private',b'S0',0,147.0,18.0,1.0,8.0,1.0,True
112412,0.0,b'tcp',b'private',b'S0',0,137.0,8.0,1.0,6.0,1.0,True
112423,0.0,b'tcp',b'private',b'S0',0,147.0,12.0,1.0,1.0,1.0,True
112519,0.0,b'tcp',b'private',b'S0',0,135.0,8.0,1.0,4.0,1.0,True
112533,0.0,b'tcp',b'private',b'S0',0,148.0,10.0,1.0,1.0,1.0,True
112555,0.0,b'tcp',b'private',b'S0',0,118.0,20.0,1.0,11.0,1.0,True
112557,0.0,b'tcp',b'ldap',b'S0',0,101.0,1.0,1.0,1.0,1.0,True
112559,0.0,b'tcp',b'ldap',b'S0',0,119.0,15.0,1.0,15.0,1.0,True
112568,0.0,b'tcp',b'private',b'S0',0,130.0,11.0,1.0,5.0,1.0,True
112587,0.0,b'tcp',b'private',b'S0',0,148.0,19.0,1.0,11.0,1.0,True
112627,0.0,b'tcp',b'private',b'S0',0,135.0,7.0,1.0,4.0,1.0,True
112658,0.0,b'tcp',b'nnsp',b'S0',0,125.0,9.0,1.0,9.0,1.0,True
112659,0.0,b'tcp',b'nnsp',b'S0',0,134.0,18.0,1.0,18.0,1.0,True
112681,0.0,b'tcp',b'http_443',b'S0',0,134.0,18.0,1.0,18.0,1.0,True
112693,0.0,b'tcp',b'private',b'S0',0,146.0,17.0,1.0,4.0,1.0,True
112739,0.0,b'tcp',b'private',b'S0',0,138.0,8.0,1.0,6.0,1.0,True
112799,0.0,b'tcp',b'private',b'S0',0,143.0,18.0,1.0,6.0,1.0,True
112825,0.0,b'tcp',b'private',b'S0',0,117.0,7.0,1.0,5.0,1.0,True
112831,0.0,b'tcp',b'shell',b'S0',0,105.0,5.0,1.0,5.0,1.0,True
112832,0.0,b'tcp',b'login',b'S0',0,114.0,6.0,1.0,6.0,1.0,True
112833,0.0,b'tcp',b'login',b'S0',0,123.0,15.0,1.0,15.0,1.0,True
112834,0.0,b'tcp',b'exec',b'S0',0,132.0,4.0,1.0,4.0,1.0,True
112835,0.0,b'tcp',b'exec',b'S0',0,141.0,13.0,1.0,13.0,1.0,True
112836,0.0,b'tcp',b'private',b'S0',0,127.0,17.0,1.0,15.0,1.0,True
112838,0.0,b'tcp',b'printer',b'S0',0,119.0,1.0,1.0,1.0,1.0,True
112839,0.0,b'tcp',b'printer',b'S0',0,128.0,10.0,1.0,10.0,1.0,True
112840,0.0,b'tcp',b'printer',b'S0',0,137.0,19.0,1.0,19.0,1.0,True
112841,0.0,b'tcp',b'shell',b'S0',0,146.0,16.0,1.0,16.0,1.0,True
112849,0.0,b'tcp',b'efs',b'S0',0,118.0,3.0,1.0,3.0,1.0,True
112850,0.0,b'tcp',b'efs',b'S0',0,127.0,12.0,1.0,12.0,1.0,True
112872,0.0,b'tcp',b'courier',b'S0',0,126.0,7.0,1.0,7.0,1.0,True
112873,0.0,b'tcp',b'courier',b'S0',0,135.0,16.0,1.0,16.0,1.0,True
112894,0.0,b'tcp',b'uucp',b'S0',0,126.0,5.0,1.0,5.0,1.0,True
112895,0.0,b'tcp',b'uucp',b'S0',0,135.0,14.0,1.0,14.0,1.0,True
112897,0.0,b'tcp',b'kshell',b'S0',0,103.0,2.0,1.0,2.0,1.0,True
112898,0.0,b'tcp',b'klogin',b'S0',0,112.0,5.0,1.0,5.0,1.0,True
112904,0.0,b'tcp',b'kshell',b'S0',0,117.0,16.0,1.0,16.0,1.0,True
112910,0.0,b'tcp',b'private',b'S0',0,146.0,17.0,1.0,5.0,1.0,True
112966,0.0,b'tcp',b'private',b'S0',0,147.0,18.0,1.0,16.0,1.0,True
113152,0.0,b'tcp',b'private',b'S0',0,119.0,9.0,1.0,7.0,1.0,True
113231,0.0,b'tcp',b'private',b'S0',0,142.0,14.0,1.0,1.0,1.0,True
113253,0.0,b'tcp',b'private',b'S0',0,113.0,4.0,1.0,2.0,1.0,True
113267,0.0,b'tcp',b'private',b'S0',0,126.0,17.0,1.0,15.0,1.0,True
113335,0.0,b'tcp',b'private',b'S0',0,139.0,19.0,1.0,18.0,1.0,True
113346,0.0,b'tcp',b'private',b'S0',0,149.0,20.0,1.0,3.0,1.0,True
113359,0.0,b'tcp',b'private',b'S0',0,111.0,3.0,1.0,1.0,1.0,True
113361,0.0,b'tcp',b'private',b'S0',0,175.0,15.0,1.0,15.0,1.0,True
113364,0.0,b'tcp',b'private',b'S0',0,152.0,5.0,1.0,5.0,1.0,True
113365,0.0,b'tcp',b'private',b'S0',0,161.0,9.0,1.0,9.0,1.0,True
113376,0.0,b'tcp',b'echo',b'S0',0,211.0,3.0,1.0,3.0,1.0,True
113377,0.0,b'tcp',b'echo',b'S0',0,220.0,8.0,1.0,8.0,1.0,True
113387,0.0,b'tcp',b'discard',b'S0',0,218.0,9.0,1.0,9.0,1.0,True
113388,0.0,b'tcp',b'discard',b'S0',0,227.0,14.0,1.0,14.0,1.0,True
113392,0.0,b'tcp',b'private',b'S0',0,141.0,12.0,1.0,9.0,1.0,True
113402,0.0,b'tcp',b'daytime',b'S0',0,254.0,1.0,1.0,1.0,1.0,True
113413,0.0,b'tcp',b'netstat',b'S0',0,254.0,11.0,1.0,11.0,1.0,True
113415,0.0,b'tcp',b'daytime',b'S0',0,273.0,8.0,1.0,8.0,1.0,True
113428,0.0,b'tcp',b'netstat',b'S0',0,290.0,17.0,1.0,17.0,1.0,True
113435,0.0,b'tcp',b'ftp_data',b'S0',0,254.0,11.0,1.0,11.0,1.0,True
113442,0.0,b'tcp',b'ssh',b'S0',0,218.0,3.0,1.0,3.0,1.0,True
113443,0.0,b'tcp',b'ssh',b'S0',0,227.0,8.0,1.0,8.0,1.0,True
113446,0.0,b'tcp',b'telnet',b'S0',0,254.0,1.0,1.0,1.0,1.0,True
113449,0.0,b'tcp',b'ftp',b'S0',0,282.0,11.0,1.0,11.0,1.0,True
113450,0.0,b'tcp',b'ftp',b'S0',0,291.0,16.0,1.0,16.0,1.0,True
113457,0.0,b'tcp',b'smtp',b'S0',0,254.0,11.0,1.0,11.0,1.0,True
113461,0.0,b'tcp',b'telnet',b'S0',0,291.0,16.0,1.0,16.0,1.0,True
113462,0.0,b'tcp',b'telnet',b'S0',0,300.0,20.0,1.0,20.0,1.0,True
113473,0.0,b'tcp',b'smtp',b'S0',0,299.0,20.0,1.0,20.0,1.0,True
113502,0.0,b'tcp',b'private',b'S0',0,141.0,11.0,1.0,8.0,1.0,True
113508,0.0,b'tcp',b'time',b'S0',0,217.0,3.0,1.0,3.0,1.0,True
113509,0.0,b'tcp',b'time',b'S0',0,226.0,8.0,1.0,8.0,1.0,True
113530,0.0,b'tcp',b'name',b'S0',0,217.0,3.0,1.0,3.0,1.0,True
113531,0.0,b'tcp',b'name',b'S0',0,226.0,8.0,1.0,8.0,1.0,True
113534,0.0,b'tcp',b'whois',b'S0',0,253.0,1.0,1.0,1.0,1.0,True
